delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
18983,6701,25673,1705,10472,37186,1568,7544,rest
25278,15799,32300,1289,14130,16774266,898,10189,rest
16755811,4228,88535,2177,66984,16746146,3259,4896,rest
16759078,28181,63901,1929,5869,5978,3309,9916,rest
141587,15810,61358,9698,21593,16774647,9985,11661,rest
83283,12686,16746126,3098,6563,20561,1906,8453,rest
16751700,8072,16752857,7139,9021,11378,2361,6142,rest
16754891,6860,22381,3819,8249,16749444,1279,11651,rest
20298,3347,8040,2651,8687,2577,3670,4747,rest
16751646,5605,19766,1609,7945,10313,696,8127,rest
19974,11193,30133,811,12258,9186,831,4030,rest
23765,12000,16762888,2888,7204,18564,710,10508,rest
16749636,26114,16747063,2984,9609,17936,1735,8507,rest
28408,9908,19974,2307,16320,13288,2968,9274,rest
21540,6923,29914,4454,7955,9822,1207,3890,rest
71309,8635,16758967,3824,3080,5981,1363,3881,rest
16545,13664,13132,2596,6372,16747814,1388,4935,rest
24921,2803,16774262,5829,6093,13297,856,5878,rest
16772891,4577,14034,3874,5453,6801,2569,6715,rest
16763807,7588,21882,6718,9560,8606,1033,4805,rest
16765281,24438,20619,3887,6369,16763274,823,18542,rest
20709,12670,16771759,5128,7049,23691,765,6587,rest
27180,7655,18713,2408,5711,12862,1813,10815,rest
20294,31380,11795,2738,9215,16745744,1440,10350,rest
17144,6184,16217,4246,6673,16745852,442,6845,rest
86212,21126,102963,18754,22200,16455,16328,24490,rest
74689,23270,29652,7601,12419,25463,2035,5430,rest
48888,28575,16762725,4635,15484,18600,6427,11169,rest
205783,16749358,16733,4267,12103,23175,2040,14731,rest
9412,16756278,16775979,2426,11052,28273,868,10919,rest
13294,67856,16750100,5672,8956,16747879,1118,18367,rest
17451,16773711,24877,7258,7447,25934,1091,10506,rest
31983,29940,32587,2058,20846,12744,1889,7056,rest
16744938,3158,18967,1792,12066,16765974,2543,9790,rest
78634,71791,17227,2539,14091,16762605,3070,13595,rest
85241,10184,14970,2635,14473,30288,2214,7823,rest
402837,8026,11593,1561,2571,6583,1409,3839,rest
178179,18764,16769350,2850,2880,81897,2456,12208,rest
57817,19208,32118,3485,3899,23887,2159,4603,rest
16744722,16761060,16747386,1222,7099,23365,2007,10290,rest
19247,27464,16752182,1763,4091,4805,2209,9808,rest
19935,14074,67920,2666,14495,9798,767,28116,rest
16763343,4030,10986,3272,7916,16710,3112,8802,rest
60368,31528,16749785,1715,8478,22589,3810,5948,rest
16762054,18986,151448,2845,24120,25945,2452,5368,rest
16768377,5616,23961,1231,6554,1436,3031,8515,rest
145331,13899,80038,2567,2628,8001,2576,3429,rest
69063,6632,16764934,3416,5022,4072,1151,10345,rest
28825,16753027,15640,3200,13063,16751060,2386,7853,rest
63632,16747800,12185,3673,8628,21978,945,5923,rest
16776048,3955,16755971,2290,7891,25895,1830,11607,rest
16759394,3079,16331,4691,7690,12567,1367,17233,rest
72033,4343,10364,1719,12029,13112,4576,7452,rest
16749763,18667,16751899,5428,9719,16760742,1725,12383,rest
16768445,4703,16752063,2087,20050,19920,1326,7214,rest
16747915,7079,86433,5144,12928,25400,1124,6005,rest
72677,5411,9861,4803,13568,20770,3439,6426,rest
16765477,6382,16745145,3117,4494,14901,3967,6082,rest
16749604,6386,15881,6386,6762,10178,720,5275,rest
17554,3390,16756493,3226,7341,26109,2146,6222,rest
17226,4801,29144,5005,12386,13260,1317,6340,rest
16754831,20666,29412,2786,4892,14068,1339,3316,rest
16746187,16502,16773968,2409,16722,14017,437,3268,rest
63390,7649,16747151,2081,5885,4255,793,5478,rest
18431,15729,31123,4697,9205,3994,1346,5974,rest
104260,7642,16747000,1692,6876,11950,2762,8083,rest
16775142,3617,16751798,2856,16329,15703,1104,2319,rest
16753951,947,17379,2271,3422,16457,890,6459,rest
7615,942,16507,2052,8451,6510,1560,3475,rest
451550,24957,288725,9179,14441,20225,2878,26779,rest
16769326,16364,23219,1767,3749,2856,1981,3786,rest
31686,22784,16746680,1820,14626,7636,1573,4897,rest
16765855,8851,17127,2399,20421,26574,681,10351,rest
16747994,2272,32149,3249,7029,9736,910,8357,rest
16749988,11027,25219,4528,3426,8084,1348,15309,rest
73136,7374,16747891,3859,30436,8567,1802,11566,rest
21394,27492,15536,2426,19475,7521,2043,6564,rest
16775701,12736,28265,4162,11072,19721,670,14989,rest
25654,8004,16751861,2236,12752,30895,2199,6409,rest
16774574,7083,60424,4097,12172,16244,2175,30966,rest
16748001,7893,78045,2717,4550,3147,2335,3073,rest
16745285,3287,16754175,3183,9147,21897,981,7529,rest
28744,563,21456,3094,7590,2720,900,3714,rest
16763010,5481,31910,1546,7973,11325,1076,11792,rest
16766524,16749675,19679,2557,4274,18918,1909,4227,rest
32338,4844,16766723,6266,5765,2917,829,4013,rest
14296,12203,6091,2625,912,14318,3369,5544,rest
26838,5039,16750057,1934,23861,8247,2446,10882,rest
16751062,12789,12079,5650,5567,8725,1776,5604,rest
16766536,4651,16921,4801,5738,5367,1811,3135,rest
16764114,6958,26228,6811,6357,6934,1798,8490,rest
71333,16750949,9291,2417,5468,14130,1511,4555,rest
26403,18066,29886,4199,22100,8150,1695,18151,rest
330436,31945,51448,2724,26289,16755915,1604,8027,rest
16757453,16759002,38187,2916,17128,4525,4754,10370,rest
95351,20152,13489,1253,4408,17141,849,6888,rest
16748262,6541,23571,3593,5329,15851,1322,6021,rest
39402,2732,16766733,2187,3276,14327,702,10211,rest
30640,12276,11717,2345,7358,2657,1650,4789,rest
11043,16767580,24355,1471,9742,12300,2745,8757,rest
37230,718,24111,2543,7816,13543,743,5339,rest
27929,1869,20786,2644,7487,7107,3181,9788,rest
25615,8009,20996,902,4424,3237,1831,4329,rest
10796,3121,23514,4922,7903,27393,1145,7739,rest
13770,7497,25196,3153,2342,4773,1521,6581,rest
84482,3761,92728,3562,6235,8240,1217,4612,rest
16746477,7117,16769791,1700,3699,10536,1012,2954,rest
66298,22140,27372,5811,5761,11502,1163,4583,rest
16752536,9648,10055,4508,2209,25882,1427,5760,rest
16756804,10339,20136,4357,19095,25215,1861,9687,rest
16768160,2404,9256,1907,11654,11891,1892,5360,rest
24369,5722,14343,2359,17731,18055,3276,16425,rest
16757379,10576,19165,3238,15798,12447,1469,8995,rest
28979,28913,13563,2691,11058,3589,1082,18098,rest
18488,16747801,16752544,741,3728,15819,1328,11564,rest
16774130,22089,16747924,3401,17775,6000,2275,6045,rest
16747863,25530,90169,2163,18894,11785,2318,8844,rest
16748986,94134,25099,4617,17364,16755545,2920,5530,rest
20685,27239,15943,4612,5590,11315,1315,7841,rest
16775699,9154,16759938,5476,7464,19121,3434,12836,rest
72544,10072,18880,2626,10768,3093,882,4740,rest
18208,5797,11753,5499,5393,8179,1852,7573,rest
16772790,7745,16744530,2838,11090,8567,1589,4274,rest
16774453,11543,12614,1623,3962,12918,1705,4833,rest
80292,21985,16756674,6406,5017,6808,2712,8429,rest
22840,91572,16748542,3352,9398,9087,993,9638,rest
9818,5446,18719,2211,17121,10945,1691,8472,rest
73471,14217,95690,4181,21312,24442,2685,14134,rest
14034,17520,15746,3416,20357,24458,5866,9949,rest
16747501,8332,16761565,3451,10087,20776,1179,12246,rest
78346,21124,16759941,4219,16745438,22753,1555,4364,rest
95031,5854,30853,3835,4889,4074,742,8547,rest
16757680,4653,16767821,2786,14759,13923,1294,4489,rest
16774293,13377,16759921,2458,9573,8266,461,8455,rest
16755606,7092,32060,1672,5814,12540,412,2062,rest
16760902,5525,16745934,3079,12278,21341,2145,3425,rest
225016,2488,16764286,4517,2560,16747804,3226,12482,rest
16773975,18988,1947,4686,6231,8362,2187,3004,rest
449346,17568,16761501,1852,20661,10556,3543,10039,rest
20349,16756652,30661,2715,6760,23974,2569,7586,rest
472192,55109,80388,2760,10818,16770663,2082,7161,rest
16751942,8081,24740,3875,9636,9063,841,10065,rest
16755354,24866,17699,3895,11766,29512,3356,10258,rest
51622,29041,16763725,3741,8511,26988,504,16791,rest
54094,16759338,16765527,1441,11156,16746393,3055,7659,rest
161240,264,25041,2749,5610,3151,520,8248,rest
13252,30181,11033,5392,12468,16744428,1870,11905,rest
16756268,5361,30614,4577,6724,3047,1951,10469,rest
16759025,13109,31055,4962,11105,14215,2320,6545,rest
284677,15596,48308,2047,9641,32433,4024,9252,rest
52117,79468,16761266,3189,4930,65494,3841,9725,rest
360870,16776112,80796,2534,10599,16746139,1748,6805,rest
10574,16753350,19849,4021,4087,72836,1023,3462,rest
113243,84725,70381,3872,14642,16766312,1219,7188,rest
20652,16770219,20365,2905,15348,14043,1063,8831,rest
98157,10211,25437,1797,8822,10937,958,12968,rest
17187,16774593,26298,2373,3337,16763144,1663,6441,rest
131653,22576,16768130,2319,2627,24698,1928,5422,rest
159014,8183,25196,2073,5401,2853,1930,9646,rest
68301,16756799,16776675,2796,8009,22791,2815,6419,rest
68148,3083,16152,2948,7637,13375,1943,9928,rest
24770,18864,7381,1237,4440,18891,3607,9357,rest
16769617,14288,15892,2180,7390,8146,4885,5942,rest
97042,31829,25304,2984,7725,29045,1212,4179,rest
52527,7832,23533,2755,6349,14710,3299,6459,rest
72686,5085,28995,5793,29739,19367,915,11345,rest
87869,16757130,70906,6925,16753821,4680,6306,7375,rest
704418,23350,75957,5168,6566,23044,2025,6100,rest
230707,86744,88144,7866,9961,16765646,2372,8876,rest
90031,2035,5576,1462,1121,5686,674,2851,rest
70721,24962,28532,4934,8561,26806,2825,5638,rest
49915,16768331,43623,1529,3618,10038,2011,12635,rest
47264,22877,66071,3472,18448,16758254,3171,5877,rest
80807,16754156,16744769,3977,6603,16753068,985,4360,rest
7802,6829,17685,2107,23298,14404,2739,10612,rest
16769568,21248,16765225,3163,8156,25581,931,8706,rest
15698,11358,16408,1461,11749,10570,3895,6508,rest
67237,15743,16747032,2278,10215,11448,1140,7876,rest
144442,4906,12222,815,2496,12084,2317,6531,rest
68018,15197,16755261,1591,6248,21476,655,6014,rest
9946,26601,20365,3356,5444,30014,1790,4293,rest
8321,20650,16747025,2872,7340,17921,725,7467,rest
22982,10668,13309,1751,9308,7490,1582,6668,rest
72155,68782,10565,7655,5906,1675,1350,5096,rest
14062,28384,16744822,2292,6192,27317,1816,9109,rest
12224,22049,16762006,2020,9363,20308,3184,4809,rest
16752418,15843,21404,3859,9237,8250,1726,6218,rest
16756630,9348,13872,1057,3724,8258,1009,8128,rest
16772864,11967,26404,4473,10710,13030,1095,6721,rest
20047,19813,12793,3493,2352,1420,2993,5004,rest
23115,13014,18231,4124,3527,9150,1563,5202,rest
16757652,20309,24585,4530,6953,16902,1865,6178,rest
16776668,14340,25533,5218,3974,19539,1465,5144,rest
14497,1443,16753475,2354,4990,7834,1845,11503,rest
145522,16965,30096,2505,4850,19153,1547,6421,rest
65410,16749478,20949,2272,13392,7745,1494,2783,rest
26877,7587,26659,4346,17376,21546,3431,5540,rest
16757118,2535,92981,3692,13990,27093,1099,14109,rest
29396,6571,11828,4409,9689,9601,1574,5839,rest
28955,28432,93402,2860,8647,9964,718,7274,rest
5069,21981,24729,2315,12828,10685,3213,2674,rest
26060,9812,17336,1513,16718,15490,1913,9513,rest
86909,89675,18574,2253,6966,5681,1789,5764,rest
23277,49531,16760076,2123,10190,11901,810,4207,rest
16773039,16754557,44551,7691,6874,10023,1919,6213,rest
35130,12448,88784,1921,2540,26219,616,4873,rest
2723,18141,202731,2846,6637,3964,1058,3353,rest
86151,1248,22053,4586,2984,15228,942,8539,rest
16744993,13080,16748636,6074,3290,11710,1970,3339,rest
25327,16371,19311,2308,2957,5660,2468,4945,rest
24180,4239,14566,4108,4224,3010,1651,4640,rest
37708,19953,23802,2528,10548,4832,1534,5589,rest
40457,18423,16767942,2016,9959,5507,1326,23833,rest
78017,10007,16765755,2070,9388,16747216,1149,4096,rest
29335,95904,14267,1429,13197,21106,1353,8566,rest
16746807,30908,23365,4354,10546,30331,1544,6959,rest
18609,83976,74262,3712,6131,16750627,1633,12961,rest
16751397,23182,63633,3074,1982,22544,911,2657,rest
96352,16750285,16776491,1137,7247,6940,2660,3580,rest
16765140,16768335,16306,2664,9063,16755016,950,10884,rest
16747925,16755083,21736,1881,7781,16746030,842,8769,rest
16772012,3246,159190,3062,14962,6418,2236,4477,rest
457469,267355,304748,15418,25213,29868,4050,18357,rest
840685,1690,8520,2586,8080,10998,3240,2882,rest
78923,16764545,16749423,2794,7920,17300,2207,5660,rest
16768489,16755863,30588,3790,7575,6965,936,5143,rest
13902,16754411,16768538,2153,12109,3083,1009,3829,rest
9632,17551,26149,2318,6115,3344,1793,5178,rest
131557,73031,13871,2459,4892,12719,2185,3290,rest
19082,17104,35453,2852,4509,22353,5073,8889,rest
3054,131738,21562,5696,7208,31372,1410,10325,rest
16759170,22863,136736,3459,9727,4080,1914,8134,rest
16757769,16752085,16746522,2336,5656,12970,1605,7517,rest
16761438,16752727,13187,1215,11861,5632,945,3232,rest
16753692,3396,16747157,4405,6364,11768,5755,7065,rest
158765,11515,31925,2423,8045,16747972,2604,5756,rest
74909,6963,31857,2091,6763,16749327,2293,11150,rest
20391,20837,10698,4492,12831,3468,2521,7488,rest
15843,11553,29216,2107,17969,13235,427,5022,rest
16764436,23229,16776016,3428,8406,29266,4007,7224,rest
16760938,28861,5866,1674,9676,16750847,1821,3364,rest
16756512,8665,14034,2313,14344,16748829,948,13804,rest
18980,5238,20346,2288,3073,5143,2106,6329,rest
16748384,16774285,3659,3642,3786,16563,1394,8976,rest
75607,76295,17352,3846,5372,16749676,3040,2654,rest
16748891,16351,10229,3642,11158,28826,1703,17740,rest
16774260,10613,20806,415,1044,10691,194,1121,rest
16954,7959,13124,4409,4052,18693,3358,8758,rest
16755059,7872,89966,2700,3625,11631,2160,7243,rest
104851,72413,16768842,2705,12148,17617,1162,13174,rest
16976,28138,15610,4233,1883,17492,1425,4275,rest
10874,16747395,26222,4297,2390,16430,1111,9314,rest
16756801,136980,14135,2737,4347,8053,2636,5995,rest
155741,16747212,19728,2474,10410,6576,1312,9688,rest
54833,12990,16749203,3641,4220,26771,2055,3514,rest
144502,22116,16772190,6450,10091,14050,3417,3585,rest
16759268,10862,23972,3444,3259,75768,2292,5773,rest
16747958,31592,17366,3160,5700,16749879,2125,8007,rest
28877,22769,16888,1206,13348,16752475,1718,5030,rest
16746562,5500,26113,1810,7845,22873,3142,4654,rest
16758184,20996,16754144,3408,17302,12355,1535,4693,rest
23390,25917,16750636,974,4433,72723,1934,8407,rest
16765952,13988,32549,1484,3408,9687,1446,3248,rest
13025,15496,32554,962,5352,18050,1326,5297,rest
16746508,83146,16762426,3117,3854,17141,916,5695,rest
16769495,7690,16746366,1177,2825,9314,1416,3482,rest
22055,11916,21393,2424,4817,11083,1421,6444,rest
22632,16069,18759,2282,5188,16747422,3240,4631,rest
95354,20599,16755686,2474,5428,14071,1273,5830,rest
27542,16757606,28449,3724,10672,11681,1894,6265,rest
20100,29542,16746512,2972,16707,20652,1302,11055,rest
16775167,8398,16751016,1660,16472,17103,1227,4769,rest
23184,79175,16752283,3708,10337,21098,1592,5315,rest
9050,23407,16643,2355,8140,23894,2601,2949,rest
16769970,7251,16746280,2810,8423,29283,1040,7539,rest
51788,16750841,22750,1556,6762,29965,2009,5153,rest
16745532,16744427,29539,1914,5206,16763524,1989,11325,rest
14218,16747826,90243,2063,13008,12384,696,5592,rest
61596,16767768,20196,6327,11012,17874,2375,8738,rest
16751,11939,28238,1620,10041,18418,1294,2708,rest
16765896,8134,16749151,1736,8921,5747,1367,6393,rest
16762205,28669,17449,1509,6394,7731,1340,4854,rest
97879,16163,23516,3734,10094,16107,1607,13491,rest
16752536,16493,16772800,6065,3632,3993,1755,3116,rest
16754093,4004,8085,4893,9929,28846,840,5936,rest
7385,27251,16751199,2254,24070,16747997,1005,7121,rest
96084,10006,19770,2704,10353,16764684,2151,6170,rest
22867,7910,16747246,1522,8815,16753411,756,5847,rest
46662,13337,16753896,3045,7780,3857,656,9580,rest
72304,8435,16760475,2565,11586,24314,2731,3529,rest
16764134,23303,16768674,1741,4005,6286,3302,8534,rest
8494,24353,15210,1229,7234,12774,1753,3771,rest
16755731,17414,8562,1676,9734,15215,1441,10521,rest
93844,15756,16752000,1595,7470,4147,1966,4460,rest
16748104,12254,29727,1096,9591,16759750,1869,6862,rest
34539,9620,28498,1502,5764,17909,1449,5423,rest
25887,21487,16753495,3878,16749622,10928,1499,13564,rest
16753622,7012,32095,1006,8238,23673,670,11029,rest
26376,17910,18221,1444,11329,24674,1449,9323,rest
16761156,70711,16759329,4778,10132,12185,1954,7830,rest
16753106,12691,15606,2402,9168,10548,1233,9996,rest
16766044,9797,23216,4324,12634,2985,1465,6942,rest
163477,14025,16747546,2520,11003,13107,1656,2734,rest
16775605,17302,12287,3107,9318,52105,1448,5119,rest
16745841,13128,20120,4124,6323,11130,1771,6080,rest
40559,14406,30903,2180,8778,16382,1802,5608,rest
18900,10374,22605,1276,10610,5978,1247,5168,rest
15820,17611,75482,3097,10543,30063,852,5617,rest
16745675,18336,16745220,1476,4719,16754920,1585,5557,rest
285287,8975,16748610,2543,4501,17107,1336,3269,rest
53157,16745159,16770861,2318,2983,6349,2192,9306,rest
16771142,16753997,17265,3789,4256,11869,868,7092,rest
80578,8038,31188,312,2421,7816,16777105,932,rest
403013,19801,37523,3391,2733,16755192,2197,9418,rest
16772186,26559,97761,4583,10924,25015,1346,6510,rest
16524,42881,16747420,2348,7981,17270,1335,7483,rest
25537,74299,31596,3163,14933,16751117,1861,8654,rest
82057,16750534,21069,1477,8276,25546,1010,7623,rest
8654,16752780,14787,1606,5552,18965,1004,9064,rest
16747697,16744388,21210,918,3676,28980,1500,9223,rest
19887,16595,25978,1352,5315,9575,977,13115,rest
91668,13359,2928,405,1229,7180,264,1866,rest
600843,16749518,16749252,6527,7834,67020,2435,9578,rest
16766390,25156,16747496,1034,24289,95339,989,11368,rest
16750895,9754,26279,2872,8175,16755641,1430,10064,rest
27803,17603,23671,1744,10551,18341,3115,4252,rest
28165,31897,79597,2824,10769,20711,970,8507,rest
16749670,17960,16746943,3460,5109,16746946,894,26789,rest
84880,16754224,32185,4831,6339,11965,1067,5267,rest
154159,20116,27176,3502,18705,5287,1985,3988,rest
16754107,12849,22582,3712,3258,17222,1917,7709,rest
21775,22927,75498,2409,7486,11129,1217,6574,rest
233463,16756296,20769,1706,3890,38142,481,9249,rest
16764913,24722,18086,2879,9095,11317,1431,6952,rest
19261,2938,20423,1895,10562,15611,1936,6534,rest
73537,16763793,15806,4305,9509,30477,1944,5090,rest
12170,3896,8598,931,2734,16748994,2833,4963,rest
648399,10992,90809,2587,6950,27978,4254,10015,rest
932002,16757445,100236,4587,10684,16764735,1783,6340,rest
25682,52535,16755115,7212,10429,16760636,3599,8918,rest
16746725,13828,23553,3481,14835,30381,1320,4521,rest
146966,8665,7740,548,3369,4506,1288,1991,rest
20256,18315,19629,2307,8184,32088,2529,12790,rest
4958,17597,20298,1235,3415,28768,2303,6551,rest
11511,16769630,16755077,4103,4953,27208,1291,4469,rest
23152,16772708,96237,3035,13825,8224,994,11466,rest
16763511,83351,16749318,2448,12141,16759692,2197,6340,rest
16769712,6982,18160,2293,9903,16753260,2475,7889,rest
16766563,8991,16761349,1862,10104,30482,898,7458,rest
19730,37886,85069,6428,8538,17570,1320,3445,rest
6567,16757680,20718,2102,11117,10126,1267,4903,rest
53614,7967,31378,1925,10026,16771081,3137,2936,rest
24865,21641,16757869,750,8553,22444,834,5249,rest
16764064,12188,16749173,1316,2480,10523,3698,9403,rest
16753099,16763033,16750573,4062,17991,8135,1651,10345,rest
21985,28816,28735,2119,9449,13376,2059,7547,rest
16761984,27816,16758401,1695,11440,27972,2402,7316,rest
29208,16755415,16763727,1958,5609,32501,578,10901,rest
31986,70266,24995,4478,4840,8031,1343,7218,rest
16753122,30513,16758021,1498,2026,11982,910,5250,rest
24516,27663,2215,1376,4952,8105,1336,5872,rest
153447,16754160,19330,2691,8252,10765,2419,5161,rest
16751049,24169,23346,661,15395,12376,826,5053,rest
70156,30489,22856,2763,26615,9563,869,2490,rest
16746928,76394,13905,1884,11515,5627,1543,5962,rest
16753899,58888,16748045,2494,5038,4757,1478,7021,rest
76262,16746431,16754578,1721,6328,17929,2282,4861,rest
27187,6012,27086,2628,9344,16762296,1938,4984,rest
25945,30306,75480,2565,13016,17424,1880,7199,rest
8049,16760974,16768813,1642,1667,93390,3227,9259,rest
18644,16766182,5504,1242,8458,25704,1547,5465,rest
537195,16752213,19617,3394,3813,4198,2099,2752,rest
23196,5351,23238,2358,2572,3402,873,3456,rest
92539,85264,16745747,7016,7669,14231,1566,9411,rest
147123,75418,16773052,1338,2437,4947,2861,7809,rest
34338,17534,12362,3099,11194,13301,682,5871,rest
16749249,67739,26546,2886,3663,65772,1112,3713,rest
16768906,7781,10553,3245,6021,16765128,1803,7277,rest
61850,16775557,56646,2762,2209,15244,752,6737,rest
89219,16755496,18763,4271,2067,23901,1981,3945,rest
16745568,7862,20416,1645,10652,16747533,472,3937,rest
73141,16751864,29822,2135,8389,16751694,2170,5373,rest
16748644,27292,16776595,2138,11429,6316,1627,6464,rest
6964,29576,6277,3057,6557,16697,2394,3420,rest
72950,16133,30590,2768,2400,14055,3327,9015,rest
16751933,3895,19281,3687,5055,12456,1067,18103,rest
16754451,6846,28574,4310,2063,7263,599,5874,rest
34463,12755,16750099,2085,7581,19622,1249,10269,rest
143134,16766957,4263,1557,16239,14355,2023,4705,rest
30777,9525,16746128,1633,1551,11865,1655,3914,rest
16762034,16756478,26872,2307,9582,29030,963,6072,rest
16750552,15424,16769038,2369,16021,9002,1830,4209,rest
30787,94060,14034,3080,2219,21366,2230,13980,rest
57887,16754611,16758566,6317,4523,15712,1777,7146,rest
16770733,31138,197491,1521,4900,10649,1570,8547,rest
73418,20169,16758577,5770,5245,11317,2925,9959,rest
244654,9616,8721,593,4024,4138,335,1440,rest
31971,21200,16751082,1841,6849,16762857,2249,4464,rest
16745662,8134,21959,2387,4153,32146,1653,8299,rest
16756797,16745842,29109,4616,7075,10408,1009,7671,rest
16757126,18521,16748667,1687,16759,13121,769,8909,rest
86305,12018,16773929,1172,12170,23768,1962,5746,rest
32315,8857,20504,2735,2135,16746280,1721,11691,rest
16773794,10029,13974,1232,8659,17925,968,5899,rest
82817,4502,16759543,1983,7182,16746650,3983,11352,rest
30620,1895,16750516,6786,9366,13073,1323,5626,rest
94426,16746073,22387,1886,7807,7750,824,7805,rest
8537,2879,18101,2747,5295,15644,4713,17038,rest
16770376,16753426,27140,3288,4009,20717,3394,11585,rest
24685,16748636,17864,2605,5467,26314,2201,6325,rest
42222,12807,144946,5802,5970,15166,3218,10183,rest
274024,18696,79633,4032,19701,8723,2585,4485,rest
481853,21799,44174,3584,3888,6222,4315,9109,rest
74175,21809,113857,3609,5370,8311,2760,8995,rest
30585,13971,25036,2226,8599,13792,1071,8717,rest
53226,13350,16745258,4386,5730,8321,1739,7015,rest
15940,16754064,20762,3759,11459,16750805,1399,9774,rest
16762662,26256,23056,3403,14181,16748204,689,7305,rest
86758,29140,16774350,2580,7990,12284,1679,3471,rest
59803,16757967,17172,1733,15255,16804,3848,7483,rest
24823,26332,23151,3845,3771,7666,2229,4652,rest
75479,16763958,28020,3953,4659,16766771,1195,2773,rest
27769,22667,16747690,1483,11549,28799,1065,7157,rest
10375,21712,26324,2027,5371,16871,742,7148,rest
16321,6291,16771692,2146,5172,9263,836,8009,rest
8396,17007,25251,667,11333,5686,2646,8503,rest
33935,27592,16772964,1530,10393,26517,1415,11008,rest
21780,79314,28068,1035,10773,68849,1176,12992,rest
17217,16893,16756833,1809,5926,3771,1090,6143,rest
16774803,5689,20792,2043,8605,16746221,850,3889,rest
19342,16758893,24004,4217,3221,12484,2048,7075,rest
19877,13779,16750505,859,5733,12154,1438,3488,rest
16403,21177,22796,3225,8037,6228,5164,3155,rest
30767,16754307,15847,1924,6943,4204,1163,8985,rest
30189,6853,16182,2118,7579,16762116,214,3616,rest
76633,20888,26042,2262,10480,15575,1759,14209,rest
25057,24167,27497,1464,4418,16747934,831,15159,rest
16765589,15930,20533,1000,18802,9913,1032,9523,rest
31895,15337,16755261,3604,6483,6260,3860,4972,rest
85015,30460,25355,2930,3303,14227,954,3422,rest
16771799,4772,72120,2022,7619,12662,1147,8450,rest
16750458,16761204,9987,2001,25700,5588,712,3196,rest
22645,16765040,16754239,2954,11024,72102,2398,7071,rest
16757259,16764642,16750935,2545,9894,16752555,3010,3471,rest
16750035,18434,19654,2429,13274,10735,1122,12824,rest
15603,16761552,22786,1918,3591,9688,1259,3695,rest
12704,16982,11116,2934,8319,17858,3647,4759,rest
12652,16755597,24642,2518,6160,16756847,1478,13258,rest
26918,18570,16755914,1377,8408,16766855,1760,9390,rest
32059,25160,16760991,2147,8669,11583,3123,10320,rest
16756199,27802,13815,2305,3312,17445,484,3794,rest
16758027,16747516,74685,2921,11385,26285,1647,6061,rest
23654,9947,12886,2230,3260,16748488,1020,6052,rest
29412,16758066,16769482,2829,20323,22859,431,6464,rest
79671,32526,16768979,1189,11863,80126,1539,7389,rest
32334,27277,27558,1204,16749001,32555,1366,8283,rest
6832,15278,16015,2246,5944,16701,1613,4614,rest
25757,16214,8418,4486,2583,16756721,1305,1809,rest
76528,15862,17842,1988,7328,15127,1828,4129,rest
16767913,16746879,23376,3842,11849,22097,1316,9033,rest
16751426,2827,16761036,3934,5883,16761149,1911,12015,rest
16753937,16744928,16759055,2682,20605,8982,776,7021,rest
16755497,16771468,21828,2922,4188,22825,2369,4012,rest
16774346,7849,27856,1799,13811,12193,2125,5523,rest
90564,16766977,16745876,3002,18822,7062,942,4138,rest
9879,16767145,16745748,1452,3970,29256,993,5046,rest
20769,24591,19190,2272,6941,9818,1350,6963,rest
32035,97709,16759056,3459,7269,8149,1053,5979,rest
16747404,16765121,66167,1947,2942,7271,1364,6708,rest
16763424,1096,15640,3452,9487,6460,3156,4662,rest
16753242,86822,16769824,3853,6027,16744568,847,6557,rest
16767808,16761260,23088,1517,10588,28198,1946,7758,rest
10698,16762573,16744482,2180,4624,16762462,779,5086,rest
12349,6776,16756409,956,13025,4738,1224,9827,rest
16754333,12558,13184,1314,6015,16773806,755,8570,rest
90707,65699,25563,3629,14148,3348,1622,8100,rest
16764977,70876,32458,2142,7838,15960,712,11159,rest
16744949,28896,32542,5849,5801,16749373,751,11576,rest
10140,16747917,16751842,2027,3672,20238,1326,4815,rest
30688,10172,10654,3504,3618,75480,1025,9280,rest
86832,15346,16745916,705,7041,4914,1062,2454,rest
16750831,23691,87357,1879,6287,18289,2619,8339,rest
135089,13819,22936,2535,8703,26862,847,11066,rest
16754365,30059,11317,2318,12903,16746307,1057,5576,rest
60577,10515,33389,3991,2362,13614,679,8097,rest
336078,22195,16748536,1268,4395,28169,1127,6615,rest
35283,16760537,21298,1794,5640,30904,1657,9718,rest
21806,24214,16771224,5493,11993,16775827,507,10370,rest
4465,30555,16754471,3216,9669,16332,2351,11207,rest
74458,6064,11697,208,3299,23170,396,930,rest
33694,16347,89769,1725,7202,16764336,1322,7381,rest
22161,16750725,16276,3939,6017,73568,680,2696,rest
70244,85924,13257,1864,10151,15554,682,4263,rest
16763627,27423,25495,3889,12747,12535,1217,4596,rest
645354,2618,18713,195,16777101,1343,126,729,rest
26717,15017,4733,1874,4010,24236,422,3931,rest
16747470,21992,16768662,2056,6179,14738,955,4956,rest
23575,16752089,16772699,1593,5266,9614,2160,3830,rest
16776904,19245,11516,2341,10286,24204,3304,4376,rest
16757816,18448,11737,1893,4960,16745940,1376,9678,rest
27574,7822,28237,949,12206,16755648,1137,4178,rest
32462,84294,81421,2149,10428,16753326,1846,6100,rest
16749102,17548,23683,855,5317,16772356,3704,5035,rest
